06.049.14	2	Так пусть Парвата, пусть Савитар даст нам удовлетворение!
06.049.14	3	Так пусть (божества), сопровождающие дарение,
06.049.14	4	Бхага, Пурамдхи вдохнут (в нас) жизнь для (приобретения) богатства!
06.049.15	1	Даруйте же нам сейчас богатство, едущее на колесницах, наполняющее народы,
06.049.15	2	Состоящее из многих мужей, хранителя великого закона,
06.049.15	3	Жилье нестареющее, благодаря которому
06.049.15	4	Мы смогли бы превзойти (других) людей и безбожных соперников,
06.049.15	5	Овладеть безбожными племенами!
06.050.01	1	Я зову для вас богиню Адити с поклонами,
06.050.01	2	На милость – Варуну, Митру, Агни,
06.050.01	3	Арьямана, дарящего без просьб, очень дружелюбного,
06.050.01	4	Богов-спасителей, Савитара и Бхагу.
06.050.02	1	О Сурья, прекрасно блистающих сыновей Дакши,
06.050.02	2	Богов пригласи, о очень могучий, для (подтверждения нашей) невиновности,
06.050.02	3	Дваждырожденных, (тех,) что почитают закон, истинных,
06.050.02	4	Светлых, достойных жертв, (тех,) чей язык – Агни!
06.050.03	1	А вы, о Небо-и-Земля, (обладающие) широкой властью,
06.050.03	2	Высокой защитой, о две очень благожелательные половины вселенной,
06.050.03	3	Сделайте, чтобы широкий простор мощно нам (открылся)
06.050.03	4	(И чтобы) для жилья нашего (была) уверенность, о две Дхишана!
06.050.04	1	Пусть склонятся перед нами сыновья Рудры,
06.050.04	2	Призванные сегодня Васу неодолимые,
06.050.04	3	Когда мы, попав в малое или большое
06.050.04	4	Стеснение, воззвали к Марутам-богам,
06.050.05	1	К которым приникла Родаси-богиня!
06.050.05	2	(За ней) следует Пушан, получающий особую жертву.
06.050.05	3	Когда же, услышав зов, вы выезжаете, о Маруты,
06.050.05	4	Трясутся земли на далеко простирающемся (вашем) пути.
06.050.06	1	Восславь того героя, любящего хвалебные песни,
06.050.06	2	Индру, о певец, новым священным словом.
06.050.06	3	Пусть услышит он призыв, когда его восхваляют,
06.050.06	4	Пусть дарует великие награды, когда его воспевают!
06.050.07	1	О воды, дружелюбные к людям, помощь полноценную
06.050.07	2	Даруйте для продолжения рода на счастье и благо!
06.050.07	3	Ведь вы самые материнские целительницы,
06.050.07	4	Родительницы (всего,) что стоит и что движется.
06.050.08	1	Пусть придет к нам бог Савитар, защищающий,
06.050.08	2	С золотыми ладонями, достойный жертв,
06.050.08	3	Который, имея дары, словно лик Ушас,
06.050.08	4	Раскрывает перед почитающим (его) избранные богатства.
06.050.09	1	А также ты, о сын силы, сегодня к нам
06.050.09	2	Поверни богов на этом обряде!
06.050.09	3	Да буду я всегда у тебя в милости!
06.050.09	4	Да буду я с твоей помощью обладателем хороших сыновей!
06.050.10	1	А также те двое пусть придут на мой зов –
06.050.10	2	О Насатьи, вы же (связаны) с поэтическими мыслями, о вдохновенные!
06.050.10	3	Подобно тому как вы вызволили Атри из великого мрака,
06.050.10	4	Спасите (нас) из беды, о два мужа, в тяжелую минуту!
06.050.11	1	Будьте вы для нас Дарителями богатства,
06.050.11	2	Сверкающего, состоящего из наград, мужей, обильного скотом!
06.050.11	3	Проявляя благожелательность, небесные, земные,
06.050.11	4	Рожденные от коровы, водные – смилуйтесь, о боги!
06.050.12	1	Пусть они смилуются над нами:
06.050.12	2	Рудра, Сарасвати, единодушная (с богами), щедрые Вишну (и) Ваю!
06.050.12	3	Пусть Рибхукшан, Ваджа, божественный распределитель (благ),
06.050.12	4	Парджанья и Вата сделают жертвенную усладу набухшей для нас!
06.050.13	1	А также этот бог Савитар, Бхага,
06.050.13	2	Апам Напат пусть поможет нам, наполняя дарами,
06.050.13	3	Тваштар, единодушный с богами (и их) женами,
06.050.13	4	Небо с богами, земля с морями!
06.050.14	1	А также Змей Глубин пусть услышит нас,
06.050.14	2	Одноногий Козел, земля, море!
06.050.14	3	Все боги, усиленные законом, призванные,
06.050.14	4	Прославленные, тайные слова, произнесенные поэтами, пусть помогут нам!
06.050.15	1	Так потомки мои, Бхарадваджи,
06.050.15	2	Славят поэтическими произведениями (и) песнями.
06.050.15	3	Призванные божественные жены, неодолимые Васу –
06.050.15	4	Будьте все прославлены, о достойные жертв!
06.051.01	1	Вот выходит этот великий глаз Митры,
06.051.01	2	Приятный (глаз) Варуны, не допускающий обмана.
06.051.01	3	Чистый, прекрасный лик закона
06.051.01	4	Ярко засверкал на небе, словно золотое украшение на восходе (солнца).
06.051.02	1	Кто знает у них три жертвенных раздачи,
06.051.02	2	(Знает) рождение богов, (видит) далеко и близко, (Солнце) вдохновенное,
06.051.02	3	Глядя на прямое и кривое у смертных,
06.051.02	4	Это Солнце замечает действия чужого.
06.051.03	1	Вот славлю я для вас хранителей великого закона:
06.051.03	2	Адити, Митру, Варуну, прекраснорожденных,
06.051.03	3	Арьямана, Бхагу, не обманывающих надежд.
06.051.03	4	Я приглашаю (их), связанных (друг с другом), очищающих.
06.051.04	1	Заботящихся о чужом благих повелителей, не допускающих обмана,
06.051.04	2	Великих царей, дарителей хорошего жилья,
06.051.04	3	Юных добрых властителей, мужей, живущих на небе,
06.051.04	4	Адитьев я молю (и) Адити, полный почтения.
06.051.05	1	О Небо-отец, о Земля-мать, безобманная,
06.051.05	2	О Агни-брат, о Васу, – смилуйтесь над нами!
06.051.05	3	О все Адитьи, о Адити, единодушная (с богами),
06.051.05	4	Нам даруйте прочную защиту!
06.051.06	1	Не отдайте нас во власть ни волку, ни волчице,
06.051.06	2	Ни кому-нибудь злоумышляющему, о достойные жертвы!
06.051.06	3	Ведь вы колесничие наших тел,
06.051.06	4	Вы (всегда) были (колесничими) искусного слова.
06.051.07	1	Да не расплатимся мы за грех, содеянный против вас другими,
06.051.07	2	Да не совершим мы того, о Васу, что вы наказуете!
06.051.07	3	Ведь вы господствуете надо всем, о Все-Боги!
06.051.07	4	Пусть обманщик сам себя повредит!
06.051.08	1	Поклонение – это грозно. Поклонения я хочу дооиться.
06.051.08	2	Поклонение несет землю и небо.
06.051.08	3	Поклонение – для богов. Поклонение правит ими.
06.051.08	4	Даже содеянный грех я хочу замолить поклонением.
06.051.09	1	Вас, колесничих закона с чистой силой действия,
06.051.09	2	Пребывающих в доме закона, не допускающих обмана,
06.051.09	3	Этих мужей, далеко глядящих, поклонениями
06.051.09	4	Я всех вас могучих склоняю, о достойные жертв.
06.051.10	1	Ведь они с наилучшим блеском, они же нас
06.051.10	2	Ведут через все трудности,
06.051.10	3	Обладатели прекрасной власти Варуна, Митра, Агни,
06.051.10	4	Чьи мысли – закон, кто поистине цари (священной) речи.
06.051.11	1	Пусть увеличат они наше место поселения: Индра, Земля,
06.051.11	2	Пушан, Бхага, Адити, пять народов!
06.051.11	3	Пусть будут они нам хорошими защитниками, хорошими помощниками,
06.051.11	4	Хорошими вождями, хорошими спасителями, хорошими охранителями!
06.051.12	1	Вот хотел бы я попасть в небесное поселение, о боги!
06.051.12	2	Хотар из рода Бхарадваджей идет за вашей милостью.
06.051.12	3	Сидящими (рядом с ним) жертвенными дарами жертвователь,
06.051.12	4	Стремящийся к богатству, почтил род богов.
06.051.13	1	(Прогони) прочь того лживого обманщика,
06.051.13	2	Вора, о Агни, с дурными замыслами!
06.051.13	3	Создай, о добрый господин, хороший путь как можно дальше от него!
06.051.14	1	Ведь наши давильные камни, о Сома,
06.051.14	2	Настроились на дружбу.
06.051.14	3	Убей атрина, пани – ведь он волк!
06.051.15	1	Ведь вы, (о боги) с прекрасными дарами,
06.051.15	2	С Индрой во главе обращены к небу.
06.051.15	3	Создайте нам хороший путь в странствии. (Будьте) хранителями (по пути) домой!
06.051.16	1	Мы вступили на путь,
06.051.16	2	Ведущий к счастью, лишенный угроз,
06.051.16	3	На котором избегают всякой
06.051.16	4	Враждебности, находят добро.
06.052.01	1	Ни перед небом, ни перед землей я не соглашусь с этим,
06.052.01	2	Ни перед жертвой, ни перед этими трудами (во время обряда)!
06.052.01	3	Пусть раздавят его мощные горы!
06.052.01	4	Пусть проиграет жертвователь чрезмерной жертвы!
06.052.02	1	Или кто себя ставит выше нас, о Маруты,
06.052.02	2	Или кто захочет надругаться над творимой молитвой,
06.052.02	3	Пусть (его) козни станут ему языками пламени!
06.052.02	4	Пусть небо испепелит ненавистника молитвы!
06.052.03	1	Что же тебя, о Сома, защитником молитвы,
06.052.03	2	Что же тебя называют нашим защитником от наговора?
06.052.03	3	Что же смотришь ты, как нас оскорбляют?
06.052.03	4	Швырни пылающий дротик в ненавистника молитвы!
06.052.04	1	Да помогут мне рождающиеся зори!
06.052.04	2	Да помогут мне набухающие реки!
06.052.04	3	Да помогут мне твердые горы!
06.052.04	4	Да помогут мне предки для призыва богов!
06.052.05	1	Да будем мы всегда хорошо настроены!
06.052.05	2	Да увидим мы еще восходящее солнце!
06.052.05	3	Пусть так сделает Повелитель благ,
06.052.05	4	Приметный среди богов (тем, что) быстрее всех приходит со (своей) помощью!
06.052.06	1	Индра, приходящий со (своей) помощью быстрее всех (и) ближе всех;
06.052.06	2	Сарасвати, набухающая вместе с реками;
06.052.06	3	Парджанья, благодатный для нас благодаря растениям;
06.052.06	4	Агни, благосклонный к речи, легко призываемый, словно отец.
06.052.07	1	О Все-Боги, придите!
06.052.07	2	Услышьте этот мой зов!
06.052.07	3	Сядьте на эту солому!
06.052.08	1	Кто вам, о боги, служит
06.052.08	2	Жирноспинной жертвой,
06.052.08	3	К тому вы приходите!
06.052.09	1	Пусть услышат они наши песни,
06.052.09	2	(Те,) кто сыновья бессмертия!
06.052.09	3	Пусть будут очень милостивы к нам!
06.052.10	1	Все-Боги, умножающие закон,
06.052.10	2	Слышащие призывы в положенное время,
06.052.10	3	Пусть наслаждаются молоком, (которое им) положено!
06.052.11	1	Пусть Индра с толпой Марутов,
06.052.11	2	Митра, сопровождаемый Тваштаром, (и) Арьяман
06.052.11	3	Наслаждаются восхвалением (и) этими нашими возлияниями!
06.052.12	1	Этот наш обряд, о Агни-
06.052.12	2	Хотар, исполняй по правилам,
06.052.12	3	Зная божественный род!
06.052.13	1	О Все-Боги, слушайте этот мой призыв, –
06.052.13	2	(Те,) что находятся в воздухе, что на небе,
06.052.13	3	Или же (те) достойные жертв, для кого Агни (служит) языком!
06.052.13	4	Веселитесь, сев на эту жертвенную солому!
06.052.14	1	Все-Боги, достойные жертв, пусть услышат мою
06.052.14	2	Молитву, обе половины вселенной и Апам Напат!
06.052.14	3	Да не произнесу я слов, которые могут быть не замечены вами!
06.052.14	4	Да возрадуемся мы как самые близкие в ваших благодеяниях!
06.052.15	1	Какие бы великие (боги), обладающие змеиной силой превращений,
06.052.15	2	Ни родились на земле, на небе, на месте пребывания вод, –
06.052.15	3	(Все) эти боги пусть нам даруют полный срок жизни,
06.052.15	4	Чтобы (мы) процветали (и) ночами, (и) и на утренних зорях!
06.052.16	1	О Агни-Парджанья, помогите моей молитве
06.052.16	2	При этом призыве, о многопризываемые, нашей прекрасной хвале!
06.052.16	3	Пусть один породит жертвенное возлияние, другой зародыша!
06.052.16	4	Вложите в нас услады, дающие потомство!
06.052.17	1	Когда расстелена солома (и) зажжен огонь,
06.052.17	2	Я хочу покорить (вас) гимном (и) великим поклонением.
06.052.17	3	Сегодня на этой нашей жертвенной раздаче, о достойные жертв,
06.052.17	4	О Все-Боги. падуйтесь жертвенному возлиянию!
06.053.01	1	Вот и мы, о господин пути,
06.053.01	2	Словно колесницу для завоевания награды,
06.053.01	3	Запрягли тебя, о Пушан, для (победы) в поэтическом искусстве.
06.053.02	1	Веди нас навстречу мощному добру,
06.053.02	2	Навстречу мужу, вручающему вознаграждение,
06.053.02	3	Навстречу милому домохозяину!
06.053.03	1	А нежелающего давать, о пламенный
06.053.03	2	Пушан, воодушеви на дарение!
06.053.03	3	Смягчи мысль даже у скупца!
06.053.04	1	Обеспечь пути, (ведущие) к завоеванию награды!
06.053.04	2	Рас(сей) врагов (и) разбей их!
06.053.04	3	Пусть наши молитвы достигнут цели, о грозный!
06.053.05	1	Проколи острием
06.053.05	2	Сердца скупцов, о поэт,
06.053.05	3	И отдай их нам во власть!
06.053.06	1	Проткни острием, о Пушан!
06.053.06	2	Ищи, что дорого, в сердце скупца,
06.053.06	3	И отдай это нам во власть!
06.053.07	1	Расцарапай, разорви в клочья
06.053.07	2	Сердца скупцов, о поэт,
06.053.07	3	И отдай их нам во власть!
06.053.08	1	(То) подгоняющее молитву, о Пушан,
06.053.08	2	Острие, которое ты носишь (с собой), о пламенный, –
06.053.08	3	Расцарапай, разорви в клочья
06.053.08	4	С его помощью сердце любого (скупца)!
06.053.09	1	То твое стрекало с коровьим украшением,
06.053.09	2	О пламенный, которое гонит скот к цели, –
06.053.09	3	Мы просим тебя о его милости.
06.053.10	1	А также (сделай) нашу молитву, завоевывающий коров,
06.053.10	2	Завоевывающий коней и завоевывающий награды,
06.053.10	3	Мощно сделай ее, чтобы она привлекала внимание!
06.054.01	1	Сведи (нас), о Пушан, со знающим (человеком),
06.054.01	2	Который верно указал бы,
06.054.01	3	Который сказал бы: Вот здесь!
06.054.02	1	С Пушаном мы хотим встретиться,
06.054.02	2	Который указал бы дом
06.054.02	3	И который сказал бы: Вот он!
06.054.03	1	Колесо у Пушана не повреждается,
06.054.03	2	Кузов не падает,
06.054.03	3	Обод у него не шатается.
06.054.04	1	Кто почтил его жертвенным возлиянием,
06.054.04	2	Того Пушан не забывает:
06.054.04	3	Первым тот находит добро.
06.054.05	1	Пушан пусть идет вслед за нашими коровами,
06.054.05	2	Пушан пусть охраняет скакунов,
06.054.05	3	Пушан пусть добывает нам награду!
06.054.06	1	О Пушан, иди вперед вслед за коровами
06.054.06	2	Жертвователя, выжимающего (сому),
06.054.06	3	И за нашими (коровами), (тех) кто (тебя) восхваляет!
06.054.07	1	Пусть никто не пропадет, ничто не повредится,
06.054.07	2	Ничто не разобьется в яме,
06.054.07	3	И приходи с невредимыми (коровами!)
06.054.08	1	Мы просим прислушивающегося Пушана,
06.054.08	2	Бдительного, не дающего пропасть имуществу,
06.054.08	3	Владеющего богатством.
06.054.09	1	О Пушан, в твоем обете
06.054.09	2	Да не потерпим мы никогда ущерба!
06.054.09	3	Мы здесь твои восхвалители.
06.054.10	1	Пусть Пушан с той стороны
06.054.10	2	Обнимет (нас) правою рукой!
06.054.10	3	Пусть снова пригонит нам пропавший (скот!)
06.055.01	1	Приди, о сын распрягания!
06.055.01	2	О пламенный, мы двое будем держаться вместе!
06.055.01	3	Будь для нас колесничим закона!
06.055.02	1	Лучшего из колесничих, с волосами пучком,
06.055.02	2	Владеющего великим дарением,
06.055.02	3	Друга мы просим о богатствах.
06.055.03	1	Ты поток богатства, о пламенный,
06.055.03	2	Куча добра, о ты, ездящий на козлах вместо коней,
06.055.03	3	Друг каждого наделенного поэтическим даром.
06.055.04	1	Пушана, ездящего на козлах вместо коней, сейчас
06.055.04	2	Мы хотим восхвалить, (этого бога,) приносящего награды,
06.055.04	3	(Того,) кто зовется любовником (своей) сестры.
06.055.05	1	Я говорил (о Пушане,) хотевшем посвататься к (своей) матери.
06.055.05	2	Да услышит нас любовник (своей) сестры.
06.055.05	3	Брат Индры, друг мой!
06.055.06	1	Пусть козлы, (запряженные) в колесницу,
06.055.06	2	Эти уверенно ступающие (?), повезут (к нам) Пушана,
06.055.06	3	(Легко) неся бога-украшение людей!
06.056.01	1	Кто на него нацеливается,
06.056.01	2	(Называя) Пушана: едок каши, –
06.056.01	3	Бог не для того, чтоб он на него нацеливался.
06.056.02	1	А вот этот лучший из колесничих,
06.056.02	2	Истинный господин Индра (с ним) как с другом-союзником
06.056.02	3	Разбивает все препятствия.
06.056.03	1	А там у пестрого быка
06.056.03	2	Герой, лучший из колесничих,
06.056.03	3	Загнал золотое колесо солнца.
06.056.04	1	Что сегодня, о многовосхваленный,
06.056.04	2	Мы говорим тебе, о удивительный, богатый советами (бог),
06.056.04	3	Ту нашу мысль хорошенько приведи к цели!
06.056.05	1	И этот наш ищущий коров
06.056.05	2	Отряд приведи к цели – к захвату!
06.056.05	3	Ты прославлен издалека, о Пушан.
06.056.06	1	Мы просим у тебя счастья,
06.056.06	2	Оставляющего зло далеко (от нас), приносящего добро,
06.056.06	3	Сегодня для полноты (счастья),
06.056.06	4	И завтра для полноты (счастья).
06.057.01	1	Индру и Пушана сейчас мы
06.057.01	2	Хотим призвать для дружбы,
06.057.01	3	Для счастья, для захвата добычи.
06.057.02	1	Один уселся возле сомы,
06.057.02	2	Чтобы пить (сок,) выжатый между двух досок,
06.057.02	3	Другой ищет каши.
06.057.03	1	Козлы – животные, возящие одного,
06.057.03	2	Пара буланых коней, снаряженных (как надо) – другого.
06.057.03	3	С их помощью он разбивает препятствия.
06.057.04	1	Когда Индра провел великие воды
06.057.04	2	(Так,) что они стали проточными, (этот) самый мужественный,
06.057.04	3	Пушан при этом был (с ним) заодно.
06.057.05	1	За эту благожелательность Пушана
06.057.05	2	И Индры мы хватаемся,
06.057.05	3	Как за ветвь дерева.
06.057.06	1	Мы отпускаем Пушана
06.057.06	2	Как возница – вожжи,
06.057.06	3	(И) Индру на великое счастье.
06.058.01	1	Светел один твой (облик), достоин поклонения твой другой.
06.058.01	2	Ты – как небо в две половины дня с (их) разным обликом.
06.058.01	3	Ведь ты любишь все чудесные превращения, о самосущий!
06.058.01	4	Благотворный, о Пушан, пусть будет здесь твоя щедрость!
06.058.02	1	Кто ездит на козлах вместо коней, охраняет скот, у кого дом полон наград,
06.058.02	2	Кто возбуждает мысль, поставлен надо всем миром, –
06.058.02	3	Бог Пушан, размахивающий гибким стрекалом,
06.058.02	4	Движется, озирая все существа.
06.058.03	1	Те твои золотые челны, о Пушан,
06.058.03	2	Которые странствуют в океане, в воздушном пространстве,
06.058.03	3	На них ты ездишь с посольством Сурьи,
06.058.03	4	Ища славы, о (бог,) сотворенный любовью.
06.058.04	1	Пушан – близкая родня неба и земли,
06.058.04	2	Господин жертвенного напитка, щедрый, с удивительным блеском,
06.058.04	3	Тот, кого боги отдали Сурье,
06.058.04	4	Сотворенного любовью, сильного, легко устремляющегося вперед.
06.059.01	1	Сейчас я хочу провозгласить у выжатых (соков сомы) ваши
06.059.01	2	Героические подвиги, которые вы оба совершили.
06.059.01	3	Убиты ваши предки, о те, кому боги враги –
06.059.01	4	О Индра-Агни, (а) вы двое живете.
06.059.02	1	Поистине, верно (это): величие ваше,
06.059.02	2	О Индра-Агни, самое удивительное.
06.059.02	3	У вас двоих общий родитель, братья вы,
06.059.02	4	Близнецы, а две матери (ваши) здесь и там.
06.059.03	1	Привыкшие к выжатому (соме),
06.059.03	2	Как два упряжных коня к кормушке,
06.059.03	3	Индру (и) Агни с (их) милостью, двоих громовержцев,
06.059.03	4	Богов сейчас мы здесь призываем.
06.059.04	1	(Если) кто, о Индра-Агни, у этих выжатых (соков сомы) вас
06.059.04	2	Восхваляет, о умножающие закон,
06.059.04	3	(То) у произносящего приятную речь, о два бога, получающие тучное возлияние,
06.059.04	4	Вы не истребляете ничего.
06.059.05	1	О Индра-Агни, какой смертный
06.059.05	2	Разберется в этом у вас, о два бога?
06.059.05	3	Запрягши коней в разные стороны, один
06.059.05	4	Едет на той же самой колеснице.
06.059.06	1	О Индра-Агни, безногая эта
06.059.06	2	Пришла (еще) раньше, чем те, у кого есть ноги,
06.059.06	3	Без головы он странствует, громко возглашая языком,
06.059.06	4	В то время как (тот) сделал тридцать шагов.
06.059.07	1	О Индра-Агни, ведь натягивают
06.059.07	2	Мужи луки в руках.
06.059.07	3	Не оставьте нас в этой
06.059.07	4	Великой борьбе в поисках коров!
06.059.08	1	О Индра-Агни, жжет меня
06.059.08	2	Злобная скупость чужого.
06.059.08	3	Отвратите проявления ненависти!
06.059.08	4	Лишите (его) солнца!
06.059.09	1	О Индра-Агни, у вас двоих
06.059.09	2	Блага небесные (и) земные.
06.059.09	3	Даруйте нам здесь богатство,
06.059.09	4	Кормящее весь век!
06.059.10	1	О Индра-Агни, привлекаемые гимнами,
06.059.10	2	(Призванные) восхвалителями, слышащие призыв!
06.059.10	3	В ответ на хвалебные песни приходите
06.059.10	4	Для питья этого сомы!
06.060.01	1	Сталкивает врага и захватывает добычу (тот,)
06.060.01	2	Кто почитает Индру и Агни победоносных,
06.060.01	3	Мощно правящих обширным богатством,
06.060.01	4	Самых сильных силой, обладателей наград.
06.060.02	1	Вы оба (и) сейчас боритесь за коров, о Индра,
06.060.02	2	За воды, солнце, за уведенные утренние зори, о Агни!
06.060.02	3	Стороны света, солнце, яркие утренние зори, о Индра,
06.060.02	4	Воды, коров, ты крепко держишь, о Агни, правя упряжками.
06.060.03	1	О два убийцы Вритры, приходите в наши края, (призванные) с поклонениями,
06.060.03	2	О Индра, с (вашими) убивающими врагов силами, о Агни!
06.060.03	3	Вы двое с полноценными дарами, о Индра,
06.060.03	4	О Агни, будьте у нас – с высшими! .
06.060.04	1	Я призываю тех двоих, у кого все
06.060.04	2	Это, сделанное (ими) раньше, вызывает (наше) восхищение.
06.060.04	3	Индра-Агни не оставляют в беде.
06.060.05	1	Двоих грозных, рассеивающих врагов,
06.060.05	2	Индру-Агни мы призываем.
06.060.05	3	Пусть они смилуются над такими, как мы!
06.060.06	1	Они разбивают арийские препятствия,
06.060.06	2	Разбивают (препятствия) дасов как два благих господина.
06.060.06	3	Они отбивают прочь все проявления ненависти.
06.060.07	1	О Индра-Агни, к вам двоим эти
06.060.07	2	Восхваления воззвали:
06.060.07	3	Пейте выжатый (сок сомы), о благодатные!
06.060.08	1	(Те) многожеланные упряжки, что есть у вас,
06.060.08	2	О два мужа, для почитающего (вас),
06.060.08	3	О Индра-Агни, приезжайте на них!
06.060.09	1	Приезжайте на них, о два мужа,
06.060.09	2	На это жертвоприношение выжатого (сока),
06.060.09	3	О Индра-Агни, для питья сомы!
06.060.10	1	Того я призываю, кто пламенем
06.060.10	2	Обнимает все деревья,
06.060.10	3	Языком делает (их) черными.
06.060.11	1	(Тот) смертный, кто при зажженном (костре)
06.060.11	2	Стремится завоевать расположение Индры, –
06.060.11	3	(Сделайте ему) воды легкими для переправы – для блеска!
06.060.12	1	Вы двое даруете нам жертвенные услады,
06.060.12	2	Сопровождаемые наградами, быстрых скакунов,
06.060.12	3	Чтобы везти Индру (и) Агни.
06.060.13	1	Вас обоих, о Индра-Агни, я хочу призвать
06.060.13	2	Оба (вы) вместе должны радоваться (жертвенному) дару.
06.060.13	3	(Вы) оба дарители жертвенных услад, богатств.
06.060.13	4	Вас обоих я призываю к захвату награды.
06.060.14	1	Приходите к нам со стадами коров,
06.060.14	2	С табунами коней, с богатствами!
06.060.14	3	Двоих друзей, богов Индру-Агни,
06.060.14	4	Этих благодатных, для дружбы мы призываем.
06.060.15	1	О Индра-Агни, услышьте призыв
06.060.15	2	Жертвователя, выжимающего (сому)!
06.060.15	3	Радостно примите жертвы! Придите!
06.060.15	4	Пейте сладость сомы!
06.061.01	1	Она дала (в сыновья) неистового погашающего долг (перед предками)
06.061.01	2	Диводасу почитавшему (ее) Вадхрьяшве,
06.061.01	3	(Та,) что отняла пищу у всех Пани –
06.061.01	4	Это твои мощные дары, о Сарасвати!
06.061.02	1	Она, словно кабан (своими) яростными атаками, проломила
06.061.02	2	Спину гор мощными волнами.
06.061.02	3	Сарасвати, убивающую людей из далеких краев, мы хотим привлечь к себе
06.061.02	4	Прекрасными гимнами, молитвами – для поддержки.
06.061.03	1	О Сарасвати, искорени хулителей богов,
06.061.03	2	Потомство каждого Брисайи колдовского!
06.061.03	3	В то время как для (наших) поселений ты создала (край, богатый) реками,
06.061.03	4	Тем ты струила яд, о богатая наградами.
06.061.04	1	Пусть богиня Сарасвати,
06.061.04	2	Богатая наградами, нам
06.061.04	3	Поможет, покровительница молитв!
06.061.05	1	Если к тебе, о богиня Сарасвати,
06.061.05	2	Обращаются, когда установлена ставка,
06.061.05	3	Как к Индре в борьбе с врагами,
06.061.06	1	Ты, о богиня Сарасвати,
06.061.06	2	Помоги с наградами, о богатая наградами!
06.061.06	3	Словно Пушан, проложи нам (путь) к добыче!
06.061.07	1	А эта Сарасвати,
06.061.07	2	Грозная, с золотым путем,
06.061.07	3	Убийца врагов, хочет от нас прекрасной хвалы.
06.061.08	1	(Та,) чья бесконечная, непетляющая,
06.061.08	2	Опасная, подвижная, бурная
06.061.08	3	Стремнина мчится, громко ревя...
06.061.09	1	Она нас (переправила) через все проявления враждебности.
06.061.09	2	Верная закону, других сестер
06.061.09	3	Она протянула (для нас), как солнце – дни.
06.061.10	1	И пусть Сарасвати, любимая среди любимых,
06.061.10	2	С семью сестрами, очень ценимая,
06.061.10	3	Будет у нас достойной восхвалений!
06.061.11	1	Заполнив земные (просторы),
06.061.11	2	Широкое пространство – воздух,
06.061.11	3	Пусть Сарасвати защитит от хулы!
06.061.12	1	Пребывая в трех местах, семичастная,
06.061.12	2	Пять родов (людских) укрепляющая,
06.061.12	3	Да будет она призываема при каждой награде!
06.061.13	1	(Та,) что выделяется величием среди великих (рек),
06.061.13	2	Блеском (затмевает) другие (реки), самая деятельная из деятельных,
06.061.13	3	Высокая, словно колесница, созданная, чтобы далеко простираться, –
06.061.13	4	(Такою) должна быть прославлена знатоком Сарасвати.
06.061.14	1	О Сарасвати, веди нас к лучшему!
06.061.14	2	Не уклоняйся! Не лишай нас (своего) молока!
06.061.14	3	Наслаждайся нашей дружбой и соседством!
06.061.14	4	Да не уйдем мы от тебя в далекие края!
06.062.01	1	Я славлю двоих выдающихся повелителей этого неба,
06.062.01	2	Ашвинов я зову песнями, бодрствуя,
06.062.01	3	(Тех,) что сразу на восходе зари стремятся охватить
06.062.01	4	Границы земли, далекие просторы.
06.062.02	1	Приближаясь к жертвоприношению на сверкающих (конях),
06.062.02	2	Они обычно зажигают блеск (своей) колесницы, (проезжая) через (воздушные) пространства,
06.062.02	3	Измеряя многие неизмеренные просторы,
06.062.02	4	Движетесь вы двое через воды, пустыни, луга.
06.062.03	1	Вот такие, (совершая) тот (свой) объезд, который неутомим, о грозные,
06.062.03	2	Вы постоянно возите (с собой) истинные молитвы на конях,
06.062.03	3	Быстрых, как мысль, резвых, чтобы предотвратить
06.062.03	4	Отклонение смертного, почитающего (вас).
06.062.04	1	Эти двое, запрягшие скакунов, усиливают
06.062.04	2	Мысль младшего воспевателя.
06.062.04	3	(Этих) везущих счастье, питание, жертвенную усладу, силу
06.062.04	4	Двоих юношей пусть почтит древний безобманный хотар!
06.062.05	1	Этих двоих милых, чудесных, самых всемогущих
06.062.05	2	Древних (Ашвинов) я хочу привлечь к себе речью поновее,
06.062.05	3	(Тех,) которые больше всего благоволят к произносящему, восхваляющему,
06.062.05	4	Воспевающему, несут (ему) самые яркие дары.
06.062.06	1	Вы оба Бхуджью, сына Тугры, вывезли
06.062.06	2	На птицах из вод, из океана, по воздушным просторам,
06.062.06	3	Пользуясь путями, лишенными пыли,
06.062.06	4	На крылатых (конях) из недр пучины.
06.062.07	1	На победной (колеснице), о двое колесничих, вы проехали сквозь скалу.
06.062.07	2	Вы услышали зов Вадхримати, о два быка.
06.062.07	3	Оказывая милость Шаю, вы сделали набухшей (от молока его) корову.
06.062.07	4	Так, о двое подвижных, деятельных, (вы проявили) благожелательность.
06.062.08	1	(Тот) гнев богов и (тот, что) среди смертных,
06.062.08	2	Который, о две половины вселенной, от века существует на земле,
06.062.08	3	Его, о Адитьи, Васу, сыновья Рудры,
06.062.08	4	Превратите в злую головню для того, кто связан с ракшасом!
06.062.09	1	Кто правит в соответствии с порядком, (а именно,) два царя:
06.062.09	2	Митра (или) Варуна, (и) озирает воздушный простор –
06.062.09	3	Пусть швырнет он дротик в затаившегося в глубине ракшаса,
06.062.09	4	В потомка Ану с совсем лживой речью!
06.062.10	1	Совершите объезд ради (нашего) потомства на сверкающей
06.062.10	2	Колеснице, несущей мужей, с колесами, приближающимися (к нам)!
06.062.10	3	Оружием против смертного, достающим далеко,
